dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
video_games,200,30,3,ndcg@50,0.05529253527283575,0.0001485815374495008,10
video_games,200,30,3,recall@10,0.060881372670040734,0.00021354291465831168,10
video_games,200,30,3,recall@100,0.22347858289100112,0.00081439552224988,10
video_games,200,30,3,recall@5,0.03953421388305971,0.000257183612082662,10
video_games,200,30,3,recall@50,0.15991029914002386,0.0005737864535001032,10
video_games,200,30,5,aplt@10,0.3346911903880179,0.00019992996374427392,10
video_games,200,30,5,aplt@100,0.4642246636217751,6.08588342630876e-05,10
video_games,200,30,5,aplt@5,0.262186561329877,0.00014323318216038678,10
video_games,200,30,5,aplt@50,0.4229787269061433,0.0001492902380764675,10
video_games,200,30,5,arp@10,63.805888161955316,0.04594006835214039,10
video_games,200,30,5,arp@100,42.544931901411346,0.010820579931745627,10
video_games,200,30,5,arp@5,76.11202073818048,0.050503383901630096,10
video_games,200,30,5,arp@50,47.12468139735835,0.014263380303698638,10
video_games,200,30,5,ndcg@10,0.034027949030623096,9.547496009063537e-05,10
video_games,200,30,5,ndcg@100,0.06584073382722974,0.0001555937692094649,10
video_games,200,30,5,ndcg@5,0.027113772120165962,0.00013065704491788,10
video_games,200,30,5,ndcg@50,0.055498400844662094,0.00011533057290456601,10
video_games,200,30,5,recall@10,0.06102950253055178,0.00016205467624289885,10
video_games,200,30,5,recall@100,0.2245648685347488,0.000792242095293965,10
video_games,200,30,5,recall@5,0.03965354071513805,0.00021603904087564413,10
video_games,200,30,5,recall@50,0.1606632925976217,0.00046114226971556986,10
video_games,200,50,5,aplt@10,0.3330485948236843,0.00022586268341108468,10
video_games,200,50,5,aplt@100,0.4813598321194914,0.00010137895582638872,10
video_games,200,50,5,aplt@5,0.2608204748384973,0.00013265030571592092,10
video_games,200,50,5,aplt@50,0.4394409743653047,0.000110077786603382,10
video_games,200,50,5,arp@10,64.34668682878657,0.04398652355286289,10
video_games,200,50,5,arp@100,41.5391100687158,0.008257896316986875,10
video_games,200,50,5,arp@5,76.82917993663334,0.05804972154785725,10
video_games,200,50,5,arp@50,46.129835164382996,0.010324638346827297,10
video_games,200,50,5,ndcg@10,0.034548155577448725,0.00011685225103848965,10
video_games,200,50,5,ndcg@100,0.06674552158852376,0.00012422211709880266,10
video_games,200,50,5,ndcg@5,0.027510420427162285,0.0001242666234577313,10
video_games,200,50,5,ndcg@50,0.05619868571070915,0.00011419318099014907,10
video_games,200,50,5,recall@10,0.06182775788997243,0.00016135666290694156,10
video_games,200,50,5,recall@100,0.227490433279842,0.0004532627839897689,10
video_games,200,50,5,recall@5,0.04008970085997614,0.00019975110600612808,10
video_games,200,50,5,recall@50,0.16232563881002346,0.0002602376381655279,10
video_games,200,100,5,aplt@10,0.3323791301485413,9.459776359022291e-05,10
video_games,200,100,5,aplt@100,0.4811553717648027,4.392693905110722e-05,10
video_games,200,100,5,aplt@5,0.26030366621404766,0.00012635155974035652,10
video_games,200,100,5,aplt@50,0.43933374480516807,7.645772164305181e-05,10
video_games,200,100,5,arp@10,64.74913920092169,0.010478177297101782,10
video_games,200,100,5,arp@100,41.69242200551372,0.004544713730309737,10
video_games,200,100,5,arp@5,77.39130724601901,0.015771521205216257,10
video_games,200,100,5,arp@50,46.29226432950665,0.008891397229805375,10
video_games,200,100,5,ndcg@10,0.03493750065237692,6.117633003242054e-05,10
video_games,200,100,5,ndcg@100,0.06767598414264853,7.344032931527783e-05,10
video_games,200,100,5,ndcg@5,0.027865854763952307,6.741898114125639e-05,10
video_games,200,100,5,ndcg@50,0.05680297478277468,5.633347701374881e-05,10
video_games,200,100,5,recall@10,0.06229272106324322,8.771634204457406e-05,10
video_games,200,100,5,recall@100,0.23100440274863185,0.00021110639463791964,10
video_games,200,100,5,recall@5,0.04046002551125376,9.512428306189691e-05,10
video_games,200,100,5,recall@50,0.16381928157017653,0.00010088288440896864,10
video_games,200,200,5,aplt@10,0.3323462124017611,2.0012746263936766e-05,10
video_games,200,200,5,aplt@100,0.48109949388964324,1.653237416126439e-05,10
video_games,200,200,5,aplt@5,0.2601407233674855,4.1962058293973594e-05,10
video_games,200,200,5,aplt@50,0.4394469818540921,1.9119547483282018e-05,10
video_games,200,200,5,arp@10,64.8407636917253,0.005203350833378357,10
video_games,200,200,5,arp@100,41.72776887627042,0.0014602409811266222,10
video_games,200,200,5,arp@5,77.54033329218615,0.008396237762215375,10
video_games,200,200,5,arp@50,46.32137406904497,0.0020617823332928324,10
video_games,200,200,5,ndcg@10,0.03503681893140815,1.911318034533098e-05,10
video_games,200,200,5,ndcg@100,0.06790725390398418,2.399606669642079e-05,10
video_games,200,200,5,ndcg@5,0.027958733930375082,1.7723989672224525e-05,10
video_games,200,200,5,ndcg@50,0.05696951089972494,2.4049550340938914e-05,10
video_games,200,200,5,recall@10,0.062403818458626505,2.877035340411236e-05,10
video_games,200,200,5,recall@100,0.2318726083199605,6.939670351080763e-05,10
video_games,200,200,5,recall@5,0.04055466403324692,2.1248314179084628e-05,10
video_games,200,200,5,recall@50,0.16427601530675226,5.8833917868923774e-05,10
video_games,200,500,5,aplt@10,0.33236225980331646,0.0,10
video_games,200,500,5,aplt@100,0.4811164053820516,1.734917587848188e-07,10
video_games,200,500,5,aplt@5,0.26014895280418054,0.0,10
video_games,200,500,5,aplt@50,0.43948919886433774,3.9751955851441154e-07,10
video_games,200,500,5,arp@10,64.84923671974653,0.0,10
video_games,200,500,5,arp@100,41.73071196971568,1.6132226602265788e-05,10
video_games,200,500,5,arp@5,77.5538822367609,0.0,10
video_games,200,500,5,arp@50,46.323023412747396,3.490473533408599e-05,10
video_games,200,500,5,ndcg@10,0.03505074085754872,0.0,10
video_games,200,500,5,ndcg@100,0.06793262937630773,0.0,10
video_games,200,500,5,ndcg@5,0.02797262113251196,0.0,10
video_games,200,500,5,ndcg@50,0.05699362344336265,0.0,10
video_games,200,500,5,recall@10,0.062420277332016626,0.0,10
video_games,200,500,5,recall@100,0.23194667325021603,0.0,10
video_games,200,500,5,recall@5,0.04057112290663704,0.0,10
video_games,200,500,5,recall@50,0.16434185080031272,0.0,10
